bias,positive,negative,sentiment
1.0,50.0,3787.0,0.0
1.0,199.0,3821.0,0.0
1.0,181.0,3918.0,0.0
1.0,1.0,384.0,0.0
1.0,236.0,4093.0,0.0
1.0,160.0,669.0,0.0
1.0,217.0,3979.0,0.0
1.0,166.0,3833.0,0.0
1.0,53.0,3730.0,0.0
1.0,42.0,3702.0,0.0
1.0,10.0,3684.0,0.0
1.0,1.0,3663.0,0.0
1.0,376.0,3997.0,0.0
1.0,772.0,4315.0,0.0
1.0,40.0,3728.0,0.0
1.0,1.0,3663.0,0.0
1.0,110.0,3798.0,0.0
1.0,13.0,3697.0,0.0
1.0,480.0,4415.0,0.0
1.0,64.0,3739.0,0.0
1.0,1.0,3673.0,0.0
1.0,156.0,3854.0,0.0
1.0,196.0,4105.0,0.0
1.0,20.0,3686.0,0.0
1.0,116.0,3839.0,0.0
1.0,440.0,4091.0,0.0
1.0,43.0,3786.0,0.0
1.0,114.0,3754.0,0.0
1.0,192.0,4007.0,0.0
1.0,86.0,3715.0,0.0
1.0,6.0,3775.0,0.0
1.0,1.0,3664.0,0.0
1.0,6.0,3689.0,0.0
1.0,186.0,4041.0,0.0
1.0,54.0,3789.0,0.0
1.0,128.0,3824.0,0.0
1.0,283.0,7454.0,0.0
1.0,273.0,3959.0,0.0
1.0,236.0,3879.0,0.0
1.0,2.0,3664.0,0.0
1.0,111.0,3901.0,0.0
1.0,344.0,4057.0,0.0
1.0,19.0,3699.0,0.0
1.0,45.0,3695.0,0.0
1.0,274.0,3982.0,0.0
1.0,188.0,3845.0,0.0
1.0,109.0,494.0,0.0
1.0,185.0,3874.0,0.0
1.0,79.0,3983.0,0.0
1.0,2.0,3673.0,0.0
1.0,825.0,4319.0,0.0
1.0,125.0,3913.0,0.0
1.0,5.0,3678.0,0.0
1.0,44.0,3760.0,0.0
1.0,70.0,3972.0,0.0
1.0,231.0,3957.0,0.0
1.0,98.0,3833.0,0.0
1.0,2.0,3666.0,0.0
1.0,34.0,3702.0,0.0
1.0,5.0,3667.0,0.0
1.0,397.0,3934.0,0.0
1.0,75.0,80.0,0.0
1.0,144.0,3951.0,0.0
1.0,289.0,4160.0,0.0
1.0,47.0,3688.0,0.0
1.0,5.0,3682.0,0.0
1.0,281.0,4173.0,0.0
1.0,344.0,4318.0,0.0
1.0,1.0,3664.0,0.0
1.0,24.0,3711.0,0.0
1.0,426.0,662.0,0.0
1.0,218.0,4101.0,0.0
1.0,18.0,3702.0,0.0
1.0,63.0,3708.0,0.0
1.0,7.0,3699.0,0.0
1.0,6.0,3763.0,0.0
1.0,11.0,3677.0,0.0
1.0,320.0,3908.0,0.0
1.0,465.0,4080.0,0.0
1.0,393.0,4144.0,0.0
1.0,79.0,3820.0,0.0
1.0,856.0,4520.0,0.0
1.0,61.0,103.0,0.0
1.0,96.0,3769.0,0.0
1.0,47.0,3719.0,0.0
1.0,673.0,4611.0,0.0
1.0,283.0,4133.0,0.0
1.0,24.0,3717.0,0.0
1.0,220.0,3916.0,0.0
1.0,208.0,3837.0,0.0
1.0,26.0,172.0,0.0
1.0,1288.0,4159.0,0.0
1.0,21.0,3710.0,0.0
1.0,3.0,3666.0,0.0
1.0,526.0,4305.0,0.0
1.0,45.0,3717.0,0.0
1.0,82.0,3790.0,0.0
1.0,264.0,699.0,0.0
1.0,71.0,3855.0,0.0
1.0,278.0,3894.0,0.0
1.0,121.0,3799.0,0.0
1.0,76.0,3814.0,0.0
1.0,123.0,3920.0,0.0
1.0,32.0,3692.0,0.0
1.0,217.0,3902.0,0.0
1.0,127.0,3868.0,0.0
1.0,109.0,124.0,0.0
1.0,56.0,3760.0,0.0
1.0,766.0,4595.0,0.0
1.0,9.0,3679.0,0.0
1.0,110.0,3834.0,0.0
1.0,79.0,3822.0,0.0
1.0,331.0,4003.0,0.0
1.0,5.0,3666.0,0.0
1.0,151.0,634.0,0.0
1.0,41.0,3824.0,0.0
1.0,331.0,728.0,0.0
1.0,45.0,3778.0,0.0
1.0,533.0,7888.0,0.0
1.0,179.0,3936.0,0.0
1.0,475.0,4309.0,0.0
1.0,230.0,3962.0,0.0
1.0,315.0,4154.0,0.0
1.0,109.0,515.0,0.0
1.0,465.0,4357.0,0.0
1.0,185.0,3833.0,0.0
1.0,28.0,3745.0,0.0
1.0,178.0,3809.0,0.0
1.0,144.0,3851.0,0.0
1.0,270.0,3910.0,0.0
1.0,20.0,3698.0,0.0
1.0,10.0,3671.0,0.0
1.0,3.0,3671.0,0.0
1.0,402.0,4088.0,0.0
1.0,31.0,3789.0,0.0
1.0,248.0,3990.0,0.0
1.0,204.0,4085.0,0.0
1.0,328.0,4199.0,0.0
1.0,5.0,3670.0,0.0
1.0,18.0,3902.0,0.0
1.0,129.0,3854.0,0.0
1.0,195.0,4042.0,0.0
1.0,128.0,3813.0,0.0
1.0,681.0,4476.0,0.0
1.0,101.0,3841.0,0.0
1.0,754.0,4204.0,0.0
1.0,53.0,3708.0,0.0
1.0,70.0,3851.0,0.0
1.0,1.0,3663.0,0.0
1.0,1.0,3664.0,0.0
1.0,379.0,835.0,0.0
1.0,290.0,768.0,0.0
1.0,381.0,4049.0,0.0
1.0,121.0,3995.0,0.0
1.0,8.0,3682.0,0.0
1.0,209.0,3832.0,0.0
1.0,320.0,4216.0,0.0
1.0,23.0,3735.0,0.0
1.0,291.0,4008.0,0.0
1.0,95.0,587.0,0.0
1.0,44.0,3808.0,0.0
1.0,495.0,1146.0,0.0
1.0,102.0,3774.0,0.0
1.0,85.0,3873.0,0.0
1.0,19.0,3704.0,0.0
1.0,1.0,3668.0,0.0
1.0,145.0,240.0,0.0
1.0,3.0,3670.0,0.0
1.0,26.0,3710.0,0.0
1.0,149.0,3950.0,0.0
1.0,288.0,3973.0,0.0
1.0,262.0,3957.0,0.0
1.0,4.0,3674.0,0.0
1.0,1.0,3664.0,0.0
1.0,207.0,4009.0,0.0
1.0,202.0,296.0,0.0
1.0,167.0,4045.0,0.0
1.0,50.0,3840.0,0.0
1.0,1105.0,4493.0,0.0
1.0,75.0,3732.0,0.0
1.0,15.0,3696.0,0.0
1.0,113.0,3888.0,0.0
1.0,13.0,3678.0,0.0
1.0,88.0,3813.0,0.0
1.0,29.0,3701.0,0.0
1.0,143.0,3863.0,0.0
1.0,354.0,3847.0,0.0
1.0,234.0,612.0,0.0
1.0,48.0,3811.0,0.0
1.0,369.0,4075.0,0.0
1.0,91.0,3780.0,0.0
1.0,16.0,3794.0,0.0
1.0,124.0,18456.0,0.0
1.0,3.0,396.0,0.0
1.0,703.0,4398.0,0.0
1.0,525.0,1011.0,0.0
1.0,52.0,3732.0,0.0
1.0,230.0,3995.0,0.0
1.0,167.0,3936.0,0.0
1.0,403.0,4300.0,0.0
1.0,246.0,821.0,0.0
1.0,4.0,3680.0,0.0
1.0,120.0,7491.0,0.0
1.0,184.0,3787.0,0.0
1.0,34.0,3933.0,0.0
1.0,559.0,757.0,0.0
1.0,1.0,3663.0,0.0
1.0,246.0,4082.0,0.0
1.0,144.0,3881.0,0.0
1.0,247.0,4055.0,0.0
1.0,59.0,430.0,0.0
1.0,298.0,4322.0,0.0
1.0,111.0,3738.0,0.0
1.0,345.0,4045.0,0.0
1.0,18.0,3723.0,0.0
1.0,213.0,3879.0,0.0
1.0,156.0,3855.0,0.0
1.0,8.0,3668.0,0.0
1.0,68.0,3754.0,0.0
1.0,117.0,3815.0,0.0
1.0,90.0,495.0,0.0
1.0,78.0,3908.0,0.0
1.0,7.0,3684.0,0.0
1.0,226.0,3842.0,0.0
1.0,1.0,3664.0,0.0
1.0,49.0,3730.0,0.0
1.0,358.0,956.0,0.0
1.0,370.0,4087.0,0.0
1.0,122.0,465.0,0.0
1.0,18.0,3903.0,0.0
1.0,204.0,4061.0,0.0
1.0,177.0,282.0,0.0
1.0,216.0,202.0,0.0
1.0,244.0,4006.0,0.0
1.0,19.0,3703.0,0.0
1.0,42.0,3737.0,0.0
1.0,35.0,3744.0,0.0
1.0,356.0,4064.0,0.0
1.0,345.0,3806.0,0.0
1.0,45.0,3742.0,0.0
1.0,73.0,3682.0,0.0
1.0,818.0,4369.0,0.0
1.0,75.0,3877.0,0.0
1.0,188.0,3781.0,0.0
1.0,375.0,4332.0,0.0
1.0,38.0,3707.0,0.0
1.0,1.0,3664.0,0.0
1.0,288.0,4026.0,0.0
1.0,671.0,4152.0,0.0
1.0,178.0,3868.0,0.0
1.0,158.0,3780.0,0.0
1.0,686.0,4190.0,0.0
1.0,1.0,3668.0,0.0
1.0,135.0,3827.0,0.0
1.0,888.0,4854.0,0.0
1.0,32.0,3746.0,0.0
1.0,510.0,4347.0,0.0
1.0,1317.0,1311.0,0.0
1.0,37.0,3737.0,0.0
1.0,336.0,4100.0,0.0
1.0,397.0,857.0,0.0
1.0,18.0,3902.0,0.0
1.0,586.0,4236.0,0.0
1.0,29.0,3698.0,0.0
1.0,425.0,4291.0,0.0
1.0,24.0,3703.0,0.0
1.0,76.0,3754.0,0.0
1.0,96.0,3881.0,0.0
1.0,213.0,3939.0,0.0
1.0,116.0,3851.0,0.0
1.0,16.0,3778.0,0.0
1.0,2.0,3668.0,0.0
1.0,22.0,3700.0,0.0
1.0,349.0,655.0,0.0
1.0,5.0,3671.0,0.0
1.0,835.0,1271.0,0.0
1.0,104.0,4026.0,0.0
1.0,284.0,3951.0,0.0
1.0,79.0,3856.0,0.0
1.0,281.0,3967.0,0.0
1.0,20.0,3691.0,0.0
1.0,192.0,4076.0,0.0
1.0,167.0,3863.0,0.0
1.0,69.0,273.0,0.0
1.0,52.0,3700.0,0.0
1.0,11.0,3668.0,0.0
1.0,67.0,58.0,0.0
1.0,14.0,3782.0,0.0
1.0,20.0,3801.0,0.0
1.0,274.0,4066.0,0.0
1.0,1.0,3664.0,0.0
1.0,715.0,4360.0,0.0
1.0,78.0,3867.0,0.0
1.0,170.0,3997.0,0.0
1.0,123.0,3857.0,0.0
1.0,187.0,3989.0,0.0
1.0,310.0,4116.0,0.0
1.0,55.0,3777.0,0.0
1.0,134.0,3866.0,0.0
1.0,31.0,3714.0,0.0
1.0,75.0,3757.0,0.0
1.0,126.0,3869.0,0.0
1.0,152.0,3964.0,0.0
1.0,23.0,3712.0,0.0
1.0,1.0,3664.0,0.0
1.0,35.0,3826.0,0.0
1.0,1.0,3666.0,0.0
1.0,120.0,3799.0,0.0
1.0,38.0,3839.0,0.0
1.0,226.0,3937.0,0.0
1.0,269.0,4000.0,0.0
1.0,96.0,7493.0,0.0
1.0,39.0,3704.0,0.0
1.0,150.0,3949.0,0.0
1.0,116.0,3879.0,0.0
1.0,14.0,3694.0,0.0
1.0,1.0,3666.0,0.0
1.0,231.0,4124.0,0.0
1.0,9.0,3696.0,0.0
1.0,96.0,3732.0,0.0
1.0,54.0,3768.0,0.0
1.0,8.0,3668.0,0.0
1.0,1.0,3667.0,0.0
1.0,357.0,741.0,0.0
1.0,51.0,3751.0,0.0
1.0,3.0,387.0,0.0
1.0,86.0,485.0,0.0
1.0,82.0,3747.0,0.0
1.0,171.0,3953.0,0.0
1.0,92.0,3937.0,0.0
1.0,401.0,4343.0,0.0
1.0,18.0,3685.0,0.0
1.0,540.0,4546.0,0.0
1.0,14.0,3691.0,0.0
1.0,0.0,379.0,0.0
1.0,112.0,633.0,0.0
1.0,113.0,3859.0,0.0
1.0,64.0,3816.0,0.0
1.0,11.0,399.0,0.0
1.0,312.0,4170.0,0.0
1.0,1170.0,4830.0,0.0
1.0,493.0,4049.0,0.0
1.0,1.0,3666.0,0.0
1.0,687.0,4658.0,0.0
1.0,334.0,4050.0,0.0
1.0,83.0,284.0,0.0
1.0,177.0,3946.0,0.0
1.0,19.0,3907.0,0.0
1.0,108.0,3872.0,0.0
1.0,9.0,3691.0,0.0
1.0,429.0,4126.0,0.0
1.0,152.0,3866.0,0.0
1.0,113.0,3926.0,0.0
1.0,544.0,4386.0,0.0
1.0,151.0,3897.0,0.0
1.0,65.0,3751.0,0.0
1.0,48.0,3948.0,0.0
1.0,507.0,4527.0,0.0
1.0,18.0,3902.0,0.0
1.0,369.0,3950.0,0.0
1.0,29.0,3723.0,0.0
1.0,485.0,4314.0,0.0
1.0,55.0,3680.0,0.0
1.0,421.0,4354.0,0.0
1.0,193.0,3851.0,0.0
1.0,482.0,4180.0,0.0
1.0,598.0,4269.0,0.0
1.0,634.0,4502.0,0.0
1.0,279.0,702.0,0.0
1.0,35.0,75.0,0.0
1.0,13.0,3676.0,0.0
1.0,35.0,3743.0,0.0
1.0,29.0,3699.0,0.0
1.0,243.0,4028.0,0.0
1.0,127.0,3857.0,0.0
1.0,218.0,3995.0,0.0
1.0,229.0,3806.0,0.0
1.0,569.0,3871.0,0.0
1.0,335.0,781.0,0.0
1.0,7.0,7340.0,0.0
1.0,211.0,3898.0,0.0
1.0,650.0,4537.0,0.0
1.0,667.0,4260.0,0.0
1.0,113.0,3851.0,0.0
1.0,150.0,4025.0,0.0
1.0,37.0,3826.0,0.0
1.0,23.0,3717.0,0.0
1.0,932.0,5007.0,0.0
1.0,116.0,3826.0,0.0
1.0,1.0,383.0,0.0
1.0,56.0,3807.0,0.0
1.0,41.0,3724.0,0.0
1.0,243.0,3969.0,0.0
1.0,139.0,3803.0,0.0
1.0,93.0,3786.0,0.0
1.0,18.0,3903.0,0.0
1.0,284.0,891.0,0.0
1.0,60.0,409.0,0.0
1.0,417.0,4207.0,0.0
1.0,22.0,3700.0,0.0
1.0,3.0,3671.0,0.0
1.0,77.0,3793.0,0.0
1.0,153.0,641.0,0.0
1.0,8.0,3675.0,0.0
1.0,806.0,4189.0,0.0
1.0,76.0,3777.0,0.0
1.0,22.0,3695.0,0.0
1.0,463.0,4172.0,0.0
1.0,42.0,437.0,0.0
1.0,329.0,4025.0,0.0
1.0,9.0,3672.0,0.0
1.0,772.0,4184.0,0.0
1.0,355.0,4059.0,0.0
1.0,7.0,3678.0,0.0
1.0,143.0,655.0,0.0
1.0,914.0,4736.0,0.0
1.0,1.0,3665.0,0.0
1.0,146.0,655.0,0.0
1.0,192.0,3747.0,0.0
1.0,14.0,3690.0,0.0
1.0,8.0,3701.0,0.0
1.0,56.0,3704.0,0.0
1.0,25.0,3691.0,0.0
1.0,97.0,3767.0,0.0
1.0,28.0,393.0,0.0
1.0,65.0,3710.0,0.0
1.0,87.0,3752.0,0.0
1.0,1.0,3665.0,0.0
1.0,8.0,3670.0,0.0
1.0,68.0,3884.0,0.0
1.0,149.0,3828.0,0.0
1.0,1.0,3666.0,0.0
1.0,161.0,760.0,0.0
1.0,662.0,4489.0,0.0
1.0,713.0,4161.0,0.0
1.0,86.0,3866.0,0.0
1.0,609.0,7933.0,0.0
1.0,5.0,3666.0,0.0
1.0,357.0,7545.0,0.0
1.0,27.0,3922.0,0.0
1.0,25.0,3706.0,0.0
1.0,471.0,4297.0,0.0
1.0,20.0,3932.0,0.0
1.0,52.0,3703.0,0.0
1.0,121.0,3935.0,0.0
1.0,338.0,4105.0,0.0
1.0,1.0,3665.0,0.0
1.0,132.0,3823.0,0.0
1.0,5.0,3681.0,0.0
1.0,168.0,3852.0,0.0
1.0,1.0,3664.0,0.0
1.0,351.0,3829.0,0.0
1.0,49.0,3674.0,0.0
1.0,147.0,576.0,0.0
1.0,45.0,3732.0,0.0
1.0,20.0,3912.0,0.0
1.0,1.0,3665.0,0.0
1.0,16.0,3698.0,0.0
1.0,121.0,3776.0,0.0
1.0,172.0,3832.0,0.0
1.0,378.0,4145.0,0.0
1.0,1.0,3664.0,0.0
1.0,313.0,4089.0,0.0
1.0,370.0,4165.0,0.0
1.0,7.0,3678.0,0.0
1.0,42.0,3841.0,0.0
1.0,126.0,3930.0,0.0
1.0,55.0,3712.0,0.0
1.0,37.0,3709.0,0.0
1.0,73.0,3740.0,0.0
1.0,564.0,4270.0,0.0
1.0,49.0,3673.0,0.0
1.0,321.0,3935.0,0.0
1.0,272.0,7634.0,0.0
1.0,15.0,3678.0,0.0
1.0,193.0,3824.0,0.0
1.0,111.0,3792.0,0.0
1.0,295.0,3938.0,0.0
1.0,30.0,3726.0,0.0
1.0,2.0,3666.0,0.0
1.0,105.0,3780.0,0.0
1.0,315.0,4075.0,0.0
1.0,354.0,4498.0,0.0
1.0,68.0,3887.0,0.0
1.0,15.0,3703.0,0.0
1.0,131.0,3772.0,0.0
1.0,56.0,3745.0,0.0
1.0,139.0,3796.0,0.0
1.0,56.0,3730.0,0.0
1.0,64.0,3762.0,0.0
1.0,195.0,3789.0,0.0
1.0,350.0,4202.0,0.0
1.0,98.0,3870.0,0.0
1.0,105.0,3776.0,0.0
1.0,1.0,3664.0,0.0
1.0,21.0,3727.0,0.0
1.0,367.0,817.0,0.0
1.0,238.0,3938.0,0.0
1.0,586.0,4283.0,0.0
1.0,188.0,3845.0,0.0
1.0,110.0,659.0,0.0
1.0,223.0,3764.0,0.0
1.0,64.0,3804.0,0.0
1.0,51.0,902.0,0.0
1.0,137.0,3819.0,0.0
1.0,439.0,7851.0,0.0
1.0,17.0,3696.0,0.0
1.0,214.0,4085.0,0.0
1.0,127.0,3883.0,0.0
1.0,54.0,3671.0,0.0
1.0,376.0,4138.0,0.0
1.0,142.0,4052.0,0.0
1.0,64.0,452.0,0.0
1.0,262.0,3821.0,0.0
1.0,191.0,3944.0,0.0
1.0,75.0,3721.0,0.0
1.0,164.0,226.0,0.0
1.0,0.0,381.0,0.0
1.0,101.0,3927.0,0.0
1.0,283.0,3957.0,0.0
1.0,221.0,3862.0,0.0
1.0,49.0,3727.0,0.0
1.0,143.0,3887.0,0.0
1.0,157.0,3767.0,0.0
1.0,47.0,11104.0,0.0
1.0,4.0,3667.0,0.0
1.0,84.0,3915.0,0.0
1.0,166.0,3832.0,0.0
1.0,103.0,518.0,0.0
1.0,8.0,3769.0,0.0
1.0,531.0,4285.0,0.0
1.0,78.0,3762.0,0.0
1.0,10.0,3683.0,0.0
1.0,2.0,3676.0,0.0
1.0,322.0,3935.0,0.0
1.0,255.0,4191.0,0.0
1.0,1.0,3663.0,0.0
1.0,1.0,3664.0,0.0
1.0,431.0,4208.0,0.0
1.0,13.0,3686.0,0.0
1.0,139.0,3954.0,0.0
1.0,8.0,392.0,0.0
1.0,39.0,3713.0,0.0
1.0,120.0,3760.0,0.0
1.0,68.0,3710.0,0.0
1.0,187.0,3825.0,0.0
1.0,201.0,3911.0,0.0
1.0,19.0,3720.0,0.0
1.0,390.0,4119.0,0.0
1.0,16.0,431.0,0.0
1.0,110.0,658.0,0.0
1.0,306.0,4139.0,0.0
1.0,229.0,4041.0,0.0
1.0,73.0,3825.0,0.0
1.0,9.0,3692.0,0.0
1.0,19.0,417.0,0.0
1.0,152.0,3925.0,0.0
1.0,154.0,3798.0,0.0
1.0,175.0,4025.0,0.0
1.0,67.0,3882.0,0.0
1.0,39.0,3798.0,0.0
1.0,59.0,3775.0,0.0
1.0,3.0,3674.0,0.0
1.0,3.0,3675.0,0.0
1.0,68.0,3781.0,0.0
1.0,148.0,3898.0,0.0
1.0,174.0,4021.0,0.0
1.0,30.0,3683.0,0.0
1.0,2.0,3665.0,0.0
1.0,1.0,3664.0,0.0
1.0,2.0,3665.0,0.0
1.0,14.0,3780.0,0.0
1.0,160.0,3974.0,0.0
1.0,82.0,3908.0,0.0
1.0,354.0,3843.0,0.0
1.0,162.0,587.0,0.0
1.0,400.0,4216.0,0.0
1.0,575.0,4409.0,0.0
1.0,60.0,511.0,0.0
1.0,315.0,7909.0,0.0
1.0,116.0,7595.0,0.0
1.0,245.0,431.0,0.0
1.0,117.0,3938.0,0.0
1.0,182.0,558.0,0.0
1.0,12.0,3706.0,0.0
1.0,191.0,3855.0,0.0
1.0,25.0,3926.0,0.0
1.0,115.0,426.0,0.0
1.0,285.0,4047.0,0.0
1.0,50.0,11036.0,0.0
1.0,1.0,3664.0,0.0
1.0,12.0,3712.0,0.0
1.0,14.0,3706.0,0.0
1.0,110.0,3956.0,0.0
1.0,207.0,3930.0,0.0
1.0,33.0,3714.0,0.0
1.0,23.0,3914.0,0.0
1.0,143.0,3819.0,0.0
1.0,54.0,3671.0,0.0
1.0,377.0,4478.0,0.0
1.0,610.0,4317.0,0.0
1.0,295.0,3880.0,0.0
1.0,273.0,4204.0,0.0
1.0,557.0,4467.0,0.0
1.0,105.0,518.0,0.0
1.0,294.0,631.0,0.0
1.0,357.0,4067.0,0.0
1.0,337.0,3791.0,0.0
1.0,106.0,3819.0,0.0
1.0,416.0,3960.0,0.0
1.0,54.0,3775.0,0.0
1.0,58.0,3903.0,0.0
1.0,612.0,4303.0,0.0
1.0,1.0,3671.0,0.0
1.0,2.0,3670.0,0.0
1.0,13.0,3679.0,0.0
1.0,225.0,3877.0,0.0
1.0,175.0,3885.0,0.0
1.0,44.0,3715.0,0.0
1.0,203.0,3936.0,0.0
1.0,178.0,3888.0,0.0
1.0,192.0,3746.0,0.0
1.0,29.0,3690.0,0.0
1.0,284.0,3897.0,0.0
1.0,12.0,3694.0,0.0
1.0,188.0,3920.0,0.0
1.0,244.0,450.0,0.0
1.0,26.0,3669.0,0.0
1.0,348.0,3982.0,0.0
1.0,848.0,4397.0,0.0
1.0,62.0,3720.0,0.0
1.0,445.0,4079.0,0.0
1.0,462.0,3954.0,0.0
1.0,71.0,3683.0,0.0
1.0,153.0,3848.0,0.0
1.0,194.0,3863.0,0.0
1.0,72.0,3792.0,0.0
1.0,340.0,3793.0,0.0
1.0,71.0,166.0,0.0
1.0,400.0,4027.0,0.0
1.0,8.0,3689.0,0.0
1.0,182.0,3840.0,0.0
1.0,1.0,3707.0,0.0
1.0,31.0,3760.0,0.0
1.0,38.0,3716.0,0.0
1.0,60.0,3718.0,0.0
1.0,240.0,4066.0,0.0
1.0,236.0,3990.0,0.0
1.0,183.0,853.0,0.0
1.0,192.0,3888.0,0.0
1.0,269.0,3976.0,0.0
1.0,526.0,975.0,0.0
1.0,18.0,3737.0,0.0
1.0,360.0,749.0,0.0
1.0,306.0,4022.0,0.0
1.0,471.0,4028.0,0.0
1.0,2.0,3667.0,0.0
1.0,137.0,3890.0,0.0
1.0,324.0,4071.0,0.0
1.0,361.0,4084.0,0.0
1.0,226.0,3996.0,0.0
1.0,50.0,3696.0,0.0
1.0,25.0,3692.0,0.0
1.0,22.0,3700.0,0.0
1.0,16.0,3697.0,0.0
1.0,3.0,3672.0,0.0
1.0,22.0,430.0,0.0
1.0,125.0,757.0,0.0
1.0,480.0,4251.0,0.0
1.0,215.0,4050.0,0.0
1.0,73.0,568.0,0.0
1.0,168.0,3938.0,0.0
1.0,129.0,3796.0,0.0
1.0,46.0,3727.0,0.0
1.0,28.0,3708.0,0.0
1.0,235.0,3978.0,0.0
1.0,1.0,3666.0,0.0
1.0,85.0,3790.0,0.0
1.0,14.0,394.0,0.0
1.0,87.0,3981.0,0.0
1.0,536.0,4189.0,0.0
1.0,400.0,4151.0,0.0
1.0,218.0,3825.0,0.0
1.0,88.0,3833.0,0.0
1.0,161.0,3887.0,0.0
1.0,34.0,654.0,0.0
1.0,360.0,853.0,0.0
1.0,24.0,3679.0,0.0
1.0,60.0,3827.0,0.0
1.0,538.0,900.0,0.0
1.0,1.0,3664.0,0.0
1.0,210.0,4075.0,0.0
1.0,1.0,3663.0,0.0
1.0,121.0,3773.0,0.0
1.0,212.0,3936.0,0.0
1.0,179.0,3878.0,0.0
1.0,424.0,855.0,0.0
1.0,151.0,3961.0,0.0
1.0,18.0,3902.0,0.0
1.0,11.0,399.0,0.0
1.0,16.0,3776.0,0.0
1.0,39.0,3704.0,0.0
1.0,63.0,3730.0,0.0
1.0,58.0,3734.0,0.0
1.0,461.0,4163.0,0.0
1.0,154.0,3763.0,0.0
1.0,259.0,3957.0,0.0
1.0,205.0,3873.0,0.0
1.0,597.0,4256.0,0.0
1.0,0.0,378.0,0.0
1.0,142.0,3828.0,0.0
1.0,118.0,3770.0,0.0
1.0,370.0,4133.0,0.0
1.0,2.0,3665.0,0.0
1.0,96.0,3898.0,0.0
1.0,17.0,3723.0,0.0
1.0,241.0,3969.0,0.0
1.0,131.0,3912.0,0.0
1.0,409.0,4327.0,0.0
1.0,92.0,3696.0,0.0
1.0,279.0,3923.0,0.0
1.0,245.0,7746.0,0.0
1.0,54.0,3683.0,0.0
1.0,190.0,4091.0,0.0
1.0,279.0,4317.0,0.0
1.0,91.0,4018.0,0.0
1.0,70.0,3756.0,0.0
1.0,775.0,4472.0,0.0
1.0,425.0,4202.0,0.0
1.0,461.0,4375.0,0.0
1.0,20.0,3717.0,0.0
1.0,121.0,3844.0,0.0
1.0,296.0,4391.0,0.0
1.0,2.0,383.0,0.0
1.0,423.0,368.0,0.0
1.0,190.0,3719.0,0.0
1.0,527.0,3785.0,0.0
1.0,41.0,3738.0,0.0
1.0,168.0,4213.0,0.0
1.0,537.0,842.0,0.0
1.0,316.0,3988.0,0.0
1.0,311.0,938.0,0.0
1.0,44.0,3816.0,0.0
1.0,143.0,4036.0,0.0
1.0,494.0,4221.0,0.0
1.0,1.0,3665.0,0.0
1.0,40.0,3723.0,0.0
1.0,886.0,8118.0,0.0
1.0,1.0,3667.0,0.0
1.0,2.0,3672.0,0.0
1.0,295.0,4069.0,0.0
1.0,224.0,3926.0,0.0
1.0,64.0,3737.0,0.0
1.0,245.0,3978.0,0.0
1.0,289.0,3942.0,0.0
1.0,698.0,4569.0,0.0
1.0,102.0,3755.0,0.0
1.0,222.0,3948.0,0.0
1.0,110.0,4059.0,0.0
1.0,20.0,3907.0,0.0
1.0,87.0,3754.0,0.0
1.0,14.0,3678.0,0.0
1.0,1.0,3663.0,0.0
1.0,160.0,3974.0,0.0
1.0,4.0,3677.0,0.0
1.0,104.0,3879.0,0.0
1.0,273.0,3959.0,0.0
1.0,237.0,4079.0,0.0
1.0,57.0,3803.0,0.0
1.0,1.0,3663.0,0.0
1.0,2.0,3669.0,0.0
1.0,864.0,4791.0,0.0
1.0,3.0,3665.0,0.0
1.0,165.0,7674.0,0.0
1.0,496.0,4377.0,0.0
1.0,150.0,3924.0,0.0
1.0,70.0,3849.0,0.0
1.0,227.0,3828.0,0.0
1.0,179.0,3881.0,0.0
1.0,123.0,3776.0,0.0
1.0,272.0,7574.0,0.0
1.0,234.0,681.0,0.0
1.0,179.0,3848.0,0.0
1.0,122.0,3806.0,0.0
1.0,445.0,3986.0,0.0
1.0,31.0,3713.0,0.0
1.0,56.0,3719.0,0.0
1.0,8.0,3679.0,0.0
1.0,86.0,7654.0,0.0
1.0,58.0,3670.0,0.0
1.0,66.0,3833.0,0.0
1.0,113.0,3711.0,0.0
1.0,32.0,71.0,0.0
1.0,327.0,4202.0,0.0
1.0,8.0,3671.0,0.0
1.0,355.0,3972.0,0.0
1.0,673.0,4686.0,0.0
1.0,150.0,3864.0,0.0
1.0,251.0,303.0,0.0
1.0,6.0,3700.0,0.0
1.0,504.0,4148.0,0.0
1.0,496.0,4089.0,0.0
1.0,30.0,3713.0,0.0
1.0,30.0,3713.0,0.0
1.0,12.0,3693.0,0.0
1.0,120.0,3839.0,0.0
1.0,798.0,4096.0,0.0
1.0,235.0,677.0,0.0
1.0,512.0,4158.0,0.0
1.0,123.0,3990.0,0.0
1.0,122.0,3903.0,0.0
1.0,337.0,3791.0,0.0
1.0,30.0,3713.0,0.0
1.0,267.0,3979.0,0.0
1.0,1.0,3663.0,0.0
1.0,19.0,3727.0,0.0
1.0,471.0,927.0,0.0
1.0,483.0,4196.0,0.0
1.0,63.0,3772.0,0.0
1.0,488.0,4184.0,0.0
1.0,40.0,7398.0,0.0
1.0,101.0,460.0,0.0
1.0,203.0,3928.0,0.0
1.0,52.0,3733.0,0.0
1.0,75.0,3866.0,0.0
1.0,75.0,592.0,0.0
1.0,93.0,3682.0,0.0
1.0,259.0,3842.0,0.0
